P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,price
0.000242,0.002424,0.380312,0.492509,0.001462,0.130435,0.646667,0.5,31000
0.000493,0.002371,0.448528,0.597241,0.004317,0.321429,0.655602,0.166667,69500
0.000051,0.012422,0.381122,0.633534,0,0.142857,0.559794,0.5,22300
0.009443,0.014721,0.385778,0.630945,0.569443,0.153758,0.569585,0.698148,21500
0.007586,0.007654,0.4057,0.496556,0.166152,0.082614,0.50802,0.339251,65200
0.002737,0.011874,0.436283,0.589638,0.027209,0.270463,0.649647,0.611842,45300
0.000114,0,0.41422,0.672746,0,0.222222,0.69,0,32500
0.000284,0.001029,0.478351,0.742589,0,0.428571,0.615094,0.444444,35400
0.000258,0.008619,0.393158,0.569788,0.001374,0.169811,0.61109,0.777778,25200
0.000004,0,0.485195,0.347512,0,0,0.575,0,41300
0.002297,0.005617,0.43056,0.573269,0.000309,0.146444,0.614317,0.428571,28500
0.000059,0.005152,0.454091,0.663988,0,0.027778,0.51037,1,14999
0.001124,0.018336,0.516654,0.797809,0.034711,0.369863,0.766952,0.259259,127300
0.003532,0.104901,0.576343,0.714213,0.033537,0.333333,0.780946,0.16,170100
0.000337,0.00234,0.392224,0.565008,0.018927,0.319149,0.561388,0.6,23100
0.000257,0,0.464765,0.744757,0,0.25,0.576678,0.631579,40300
0.012302,0.012175,0.472191,0.641672,0.006343,0.109513,0.627339,0.323232,64100
0.000467,0.006878,0.559058,0.564348,0.004552,0.052239,0.595093,0.571429,53500
0.000647,0.149967,0.473761,0.965677,0.145205,0,0.442857,0,131300
0.000043,0,0.322834,0.469522,0.260163,0,0.521212,0,15000
0.000772,0.008265,0.389583,0.714199,0.000918,0.225806,0.653413,0.428571,74200
0.000071,0,0.353842,0.686806,0.12,0.1875,0.529825,0.833333,19200
0.002151,0.025619,0.438259,0.644606,0.041708,0.221858,0.533969,0.26601,97300
0.00141,0.065079,0.524185,0.532953,0.010815,0.190476,0.658049,0.208333,62900
0.000034,0,0.343279,0.823284,0,0,0.305556,0,14999
0.000039,0,0.479081,0.673756,0,0.151515,0.631868,0.6,14999
0.000101,0,0.410544,0.577133,0.003484,0.0625,0.565327,1,18400
0.000079,0,0.452782,0.673756,0.09375,0.111111,0.585526,0.333333,29700
0.000334,0,0.355388,0.455338,0,0.150443,0.574375,0.823529,15700
0.000065,0,0.431374,0.714759,0,0.307692,0.627848,0.5,19900
0.001414,0.004507,0.40353,0.643414,0.226122,0.153659,0.542774,0.476191,24500
0.000053,0.002942,0.522376,0.585173,0,0.142857,0.52807,1,38800
0.000312,0.020014,0.484195,0.572917,0.043182,0.1,0.73326,0.333333,67300
0.000331,0.001059,0.425205,0.565939,0.012834,0.156863,0.570333,0.25,31200
0.000028,0,0.533516,0.768738,0,0.555556,0.592958,1,27800
0.00094,0.00063,0.418366,0.626728,0.000377,0.183333,0.62267,0.454545,36700
0.000024,0,0.511912,0.589865,0,0.117647,0.616923,1,31300
0.000099,0,0.433105,0.608507,0.021429,0.05,0.566981,0,22300
0.001677,0.086954,0.512731,0.733431,0.018397,0.382114,0.724506,0.06383,127300
0.000223,0.001983,0.487766,0.698056,0.004754,0.321429,0.619763,0.555556,36800
0.00005,0,0.343223,0.67607,0,0.03125,0.657025,1,34300
0.000353,0.002314,0.413411,0.551046,0.003009,0.092308,0.679229,0.666667,29100
0.000455,0.016167,0.426675,0.678587,0.155885,0.046296,0.561632,0.8,44300
0.006438,0.010257,0.434521,0.57155,0.157274,0.116569,0.589422,0.588629,36500
0.000737,0.053748,0.492171,0.598904,0.14911,0.047809,0.570571,0.416667,46400
0.000422,0.006302,0.523781,0.738348,0.00755,0.095729,0.620019,0.215385,75400
0.000038,0,0.399291,0.640832,0,0.210526,0.523596,0.75,14999
0.000243,0,0.385272,0.695188,0.020438,0.105263,0.530233,0.857143,16500
0.000199,0,0.452675,0.659269,0,0.414634,0.703189,0.647059,22900
0.000087,0,0.436218,0.685741,0,0.294118,0.560377,0.4,27900
0.000163,0,0.415576,0.747515,0,0.121212,0.507205,0.75,22800
0.000032,0,0.431585,0.579508,0,0.2,0.655882,1,26600
0.000117,0.003334,0.474961,0.815259,0,0,0.676689,0,50200
0.000089,0.001606,0.476895,0.690519,0,0.173913,0.577512,0.625,28600
0.009122,0.031379,0.396589,0.385998,0.082935,0.094076,0.609018,0.570934,58000
0.000043,0.020205,0.541707,0.660494,0.00813,0.25,0.886022,0.8,500001
0.000038,0,0.389138,0.609727,0.485981,0.153846,0.558621,1,15600
0.000477,0.00267,0.403066,0.591831,0.014859,0.182109,0.548108,0.789474,20300
0.000024,0,0.32695,0.71631,0,0.068965,0.626154,0.5,28300
0.000263,0,0.405543,0.51635,0.001348,0.253165,0.585338,0.75,22300
0.001731,0.007244,0.491173,0.549234,0.014751,0.072034,0.623189,0.235294,53700
0.000147,0,0.466455,0.604743,0.002404,0.111111,0.607265,0.166667,36500
0.00002,0,0.439719,0.640007,0,0.083333,0.590909,1,14999
0.000057,0,0.492094,0.663749,0.03681,0.173913,0.654962,1,55600
0.000092,0,0.320975,0.501187,0,0.34375,0.589655,0.818182,14999
0.000096,0.00997,0.426829,0.682183,0.00369,0,0.53642,0,36400
0.000145,0.001057,0.442214,0.679312,0,0.217391,0.636278,0.6,30700
0.000062,0.004893,0.414978,0.675599,0,0.444444,0.617333,1,24400
0.000321,0.00417,0.358697,0.683468,0.001102,0.177419,0.641911,0.545454,38500
0.000397,0.027845,0.526725,0.492704,0.012511,0.037736,0.641892,0,99600
0.00007,0.00224,0.468574,0.622418,0,0.222222,0.558042,0.75,20700
0.000492,0.067991,0.50883,0.71586,0.002163,0.241071,0.52302,0.333333,39300
0.000185,0.00321,0.385988,0.603267,0.001912,0.236364,0.570238,0.730769,26600
0.000003,0,0.482472,0.420011,0,0,0.74,0,60000
0.000044,0.003231,0.418902,0.757948,0,0.333333,0.529,0.6,17300
0.000354,0.001479,0.38855,0.56588,0.001002,0.232558,0.541838,0.75,20000
0.000494,0.001757,0.528736,0.675864,0.000718,0.060748,0.663095,0.461539,83500
0.000229,0.001833,0.631197,0.339432,0.010836,0.025,0.43731,0.375,83500
0.000018,0.015421,0.445352,0.673756,0,0.25,0.652778,0.5,39800
0.000022,0,0.43596,0.449463,0,0,0.631915,0,14999
0.000027,0,0.436281,0.661045,0,0.142857,0.596774,0,14999
0.000049,0.009894,0.336373,0.599186,0.435714,0,0.561053,0,14999
0.00002,0,0.4116,0.730005,0,0.4,0.54878,0.25,14999
0.000266,0.005757,0.401751,0.580668,0.004,0.130435,0.624479,0.666667,43500
0.000421,0.002347,0.43997,0.671282,0.050548,0.108108,0.632898,0.25,46600
0.000018,0,0.452509,0.64866,0,0,0.502439,0,14999
0.00211,0.003629,0.426966,0.653308,0.346496,0.109375,0.607102,0.571429,29000
0.000016,0,0.468157,0.797004,0,0,0.595,0,19400
0.000059,0,0.352419,0.464028,0,0.307692,0.592414,0.916667,14999
0.001735,0.011334,0.468912,0.605094,0.00143,0.215686,0.651811,0.181818,63200
0.002397,0.00499,0.364792,0.60787,0.559994,0.203991,0.602099,0.423913,26400
0.000068,0,0.420981,0.578602,0.135417,0.081081,0.564602,0.333333,17800
0.000034,0,0.504599,0.704026,0,0.157895,0.585135,0.333333,24700
0.000333,0.000966,0.423967,0.554365,0.034043,0.12931,0.553698,0.8,24300
0.00053,0.001914,0.497271,0.779158,0.000669,0.166667,0.579777,0.294118,38800
0.000199,0.004248,0.554677,0.820886,0,0.285714,0.631094,0,50300
0.000212,0.014295,0.468297,0.683576,0.001672,0.076923,0.633398,0,51200
0.000747,0.003097,0.408856,0.542918,0,0.13587,0.551026,0.44,19300
0.000313,0.00043,0.468095,0.683732,0.428086,0.157895,0.591811,0.857143,49000
0.000142,0.005613,0.480696,0.768944,0.002494,0.272727,0.636283,0.333333,59600
0.000019,0,0.419961,0.758338,0,0,0.385714,0,28800
0.000691,0.001354,0.475023,0.662045,0.011282,0.136986,0.526463,0.35,24100
0.000325,0.002846,0.425471,0.606233,0,0.269231,0.584603,0.619048,25800
0.000022,0.006211,0.450557,0.734927,0,0.142857,0.540678,1,18300
0.000247,0.006956,0.58507,0.436445,0.004304,0.082734,0.554795,0.521739,83400
0.000157,0.002256,0.496624,0.435686,0.103604,0.170833,0.579528,0.829268,60500
0.002709,0.011382,0.246221,0.547581,0.009296,0.387097,0.528131,0.398809,81200
0.000106,0,0.520093,0.72253,0.003322,0.066667,0.604098,1,20900
0.000188,0.001757,0.471536,0.533937,0.00188,0.0625,0.620286,0.5,32700
0.000024,0,0.438681,0.731328,0.455882,0.25,0.486207,1,21400
0.000066,0,0.441069,0.550976,0,0.111111,0.696667,1,29500
0.00002,0,0.336373,0.415011,0.5,0.055556,0.532,1,14999
0.000038,0,0.447128,0.719491,0.271028,0,0.609375,0,35800
0.000338,0.001041,0.383956,0.511148,0,0.151163,0.619054,0.461539,23200
0.000973,0.006453,0.367564,0.88733,0,0.390805,0.690846,0.588235,61700
0.00009,0,0.345638,0.56161,0,0.14,0.53972,0.857143,14999
0.000018,0,0.541923,0.565008,0,0.083333,0.523077,0,67500
0.007917,0.021605,0.393768,0.783293,0.660709,0.206332,0.48851,0.502645,86200
0.000059,0,0.469233,0.634917,0,0,0.7232,0,45800
0.000039,0,0.389715,0.525463,0,0.105263,0.570455,1,20700
0.001614,0.022148,0.545024,0.557553,0.037794,0.266272,0.575418,0.533333,160900
0.000291,0,0.425863,0.626469,0.550548,0.102941,0.630406,0.857143,31500
0.000275,0.006791,0.444893,0.575085,0.011583,0.169014,0.550759,0.75,71900
0.000074,0,0.440293,0.628917,0,0.071429,0.622807,0.5,42500
0.00016,0.000968,0.42225,0.647772,0,0.074074,0.644512,0.5,35900
0.000613,0.005093,0.54453,0.69037,0.000579,0.262069,0.625043,0.526316,68700
0.000337,0.000938,0.395508,0.504631,0.001051,0.136986,0.634129,0.8,32500
0.00041,0.011399,0.555047,0.484997,0.027634,0.319328,0.722407,0.947368,120300
0.00003,0,0.412684,0.544776,0.22093,0,0.624242,0,19100
0.000387,0.001915,0.456409,0.689292,0.002747,0.22093,0.56347,0.368421,31400
0.000404,0.00494,0.454379,0.636807,0.000878,0.113636,0.61531,0.8,39400
0.000179,0.009652,0.423756,0.685982,0.001972,0.157895,0.532512,0.833333,36600
0.000035,0,0.415073,0.660706,0,0.1,0.572464,1,23000
0.000258,0.00122,0.38337,0.615131,0.266118,0.2,0.559194,0.894737,14999
0.000021,0,0.496357,0.565008,0,0.307692,0.58,0.75,16300
0.000591,0.011205,0.478778,0.705656,0.002999,0.191667,0.618293,0.217391,78200
0.001314,0.006781,0.495459,0.498574,0.002429,0.330357,0.831526,0.310811,311100
0.000095,0,0.455106,0.670118,0,0.5625,0.548684,0.666667,24500
0.000034,0,0.387518,0.515679,0,0.166667,0.588158,1,14999
0.000046,0,0.445172,0.673756,0,0.041667,0.570175,1,14999
0.000523,0.002282,0.454515,0.658494,0.001356,0.55102,0.508806,0.407407,43900
0.000251,0.022565,0.437651,0.623211,0.021127,0.038462,0.534262,0,34800
0.000041,0.003279,0.42313,0.690345,0,0.083333,0.540741,0,23400
0.000009,0,0.473062,0.530209,0,0,0.285,0,14999
0.000835,0.002563,0.433502,0.560762,0.000424,0.135294,0.648399,0.521739,28500
0.000077,0.001697,0.460718,0.808444,0.027523,0.095238,0.557576,0.5,20400
0.000133,0.001377,0.40975,0.514105,0.015957,0.238095,0.572973,0.6,45300
0.000818,0.003061,0.421943,0.602341,0.017772,0.223214,0.648851,0.32,37800
0.000352,0.004084,0.390434,0.541353,0.264854,0.138614,0.613178,0.571429,31600
0.000104,0,0.400718,0.663803,0,0,0.625592,0,15400
0.001141,0.003221,0.503916,0.731949,0.002175,0.293103,0.670841,0.352941,98900
0.008024,0.006456,0.458495,0.577678,0.01211,0.171831,0.560319,0.650273,95000
0.0017,0.013719,0.481634,0.554392,0.645181,0.28,0.676271,0.412698,65500
0.002216,0.012602,0.502813,0.575799,0.065621,0.101796,0.691547,0.264706,70600
0.000403,0.000706,0.392635,0.633047,0.380492,0.204545,0.567679,0.833333,24100
0.000327,0.651567,0.483517,0.748609,0.010823,0.055556,0.569303,0,214100
0.000267,0.005785,0.479091,0.676352,0.002652,0.089393,0.599325,0.619403,91800
0.000313,0.006255,0.511118,0.794573,0.001133,0.04,0.630112,1,78400
0.000457,0.006279,0.483925,0.768162,0.003879,0.235955,0.575423,0.238095,63900
0.000033,0,0.407903,0.601639,0,0,0.61375,0,20100
0.000015,0.024482,0.444696,0.822049,0.022727,0.1,0.52,1,14999
0.000057,0,0.502496,0.643361,0,0.129032,0.538816,0.75,16700
0.000238,0.002175,0.469987,0.588311,0,0.145454,0.5853,1,39500
0.000395,0.005555,0.458283,0.743686,0,0.488889,0.610341,0.818182,48800
0.000018,0,0.380771,0.827645,0,0.071429,0.321429,1,14999
0.000532,0.000224,0.376878,0.77063,0.000666,0.045455,0.507617,0.666667,14999
0.0002,0.000822,0.466984,0.614281,0,0.145454,0.627767,0.75,24700
0.001042,0.004967,0.47715,0.662215,0.003061,0.053691,0.68031,0.25,101800
0.000083,0.001577,0.45123,0.75462,0,0.117647,0.529687,0,29800
0.000132,0,0.346934,0.485707,0,0.22,0.601064,0.818182,14999
0.000895,0.005233,0.46972,0.442866,0.005941,0.103896,0.618352,0.229167,150200
0.000096,0.007463,0.495047,0.682183,0.01845,0.5,0.647032,0.733333,109400
0.00003,0,0.496116,0.711691,0.011628,0,0.567692,0,27100
0.00013,0.00485,0.416518,0.620564,0.255435,0.06579,0.564639,1,25500
0.009292,0.003625,0.436223,0.63702,0.119589,0.122585,0.616041,0.569697,40600
0.000348,0.007164,0.481379,0.678079,0.001019,0.25,0.62965,0.333333,52900
0.000061,0.008043,0.463111,0.572508,0.045977,0.185185,0.581295,1,18500
0.000036,0,0.406115,0.846473,0,0,0.758025,0,57500
0.007067,0.023516,0.528264,0.425876,0.016713,0.146082,0.625656,0.318182,73600
0.000091,0.009227,0.512655,0.74204,0,0.307692,0.676293,0,48300
0.000335,0.048931,0.590718,0.441316,0.021142,0.220339,0.564437,0.576923,304900
0.000107,0.004256,0.49935,0.582235,0.0033,0.076923,0.557613,1,46100
0.000127,0.002573,0.368425,0.543258,0,0.183673,0.596491,0.888889,14999
0.002985,0.004912,0.427559,0.534823,0.051568,0.206013,0.582917,0.443243,24400
0.000263,0.004775,0.401227,0.462554,0.04576,0.179104,0.624385,0.666667,24100
0.000016,0,0.303114,0.722346,0,0,0.64878,0,26100
0.00007,0,0.397971,0.567194,0,0.045455,0.528777,1,23300
0.000106,0.005329,0.38459,0.826581,0.003322,0.2,0.681439,0,45000
0.00001,0,0.573327,0.695506,0,0,0.775,0,118800
0.000741,0.005866,0.435726,0.527563,0.10043,0.206061,0.575505,0.617647,24600
0.000058,0,0.349573,0.872685,0,0.033333,0.477778,1,14999
0.000868,0.020676,0.530812,0.677086,0.00245,0.276786,0.796587,0.451613,216900
0.000272,0.002468,0.431404,0.541219,0.001302,0.058824,0.70725,0.666667,44000
0.000428,0.001563,0.427915,0.536944,0.087676,0.13253,0.574933,0.545454,22900
0.0016,0.114886,0.377175,0.513815,0.027704,0.081505,0.541418,0.346154,50400
0.000921,0.005872,0.477244,0.565343,0.020793,0.1,0.649133,0.263158,107800
0.000028,0,0.448235,0.581119,0.012346,0,0.640741,0,50500
0.000014,0,0.384578,0.314888,0,1,0.613889,1,14999
0.000162,0.007586,0.452447,0.596282,0.002179,0.036679,0.81676,0.894737,291000
0.000028,0,0.414795,0.693895,0,0,0.606579,0,27300
0.000125,0,0.486656,0.741954,0.002825,0.333333,0.594158,0.6,32300
0.000088,0.001664,0.278695,0.556308,0,0.066667,0.6,0,23300
0.000308,0,0.360816,0.520009,0.024138,0.236264,0.5377,0.790698,20500
0.000042,0,0.393826,0.652006,0,0.12,0.631776,0.333333,38000
0.000065,0.002059,0.389545,0.612034,0.016216,0.041667,0.673077,0.75,44400
0.00005,0,0.449464,0.669161,0,0.085714,0.528696,0,14999
0.000046,0,0.387618,0.521841,0.015267,0.013158,0.513115,1,14999
0.000337,0.015275,0.501346,0.757373,0.002101,0.148148,0.612128,0,111700
0.001228,0.004389,0.477511,0.798771,0.003176,0.089686,0.627738,0.5,52700
0.003879,0.08146,0.167812,0.119636,0.033279,0.087591,0.735267,0.666667,87600
0.000127,0,0.419999,0.632862,0,0.176471,0.609506,0.666667,35400
0.000632,0.002888,0.392016,0.601623,0.603816,0.08365,0.507035,0.227273,41200
0.000312,0.001091,0.439887,0.554651,0.001134,0.04878,0.653754,0.5,40200
0.001178,0.01375,0.504864,0.720222,0.02439,0.321429,0.592457,0.333333,73200
0.003729,0.072389,0.507158,0.697181,0.010366,0.248466,0.737371,0.308642,223600
0.000869,0.036049,0.50783,0.681077,0.013056,0.095588,0.671316,0.307692,109400
0.001537,0.001325,0.446177,0.569123,0.000231,0.041113,0.49326,0.392241,95700
0.00082,0.027644,0.448614,0.278399,0.013835,0.126829,0.510773,0.076923,213200
0.000231,0.012293,0.484269,0.760188,0.013782,0.25,0.824528,0,126500
0.000083,0,0.425144,0.570585,0,0.117647,0.595062,1,18100
0.001027,0.010593,0.521321,0.602246,0.005868,0.139344,0.665137,0.117647,86800
0.000006,0,0.359061,0.492509,0,0.2,0.583333,1,14999
0.000023,0,0.487176,0.525463,0.015152,0,0.578571,0,14999
0.000025,0,0.422824,0.687541,0,0,0.642308,0,27900
0.000877,0.003752,0.366708,0.5047,0.000808,0.122302,0.614118,0.588235,24700
0.057702,0.024548,0.438097,0.473261,0.039813,0.100179,0.551917,0.400193,52200
0.000533,0.006521,0.433833,0.541003,0.000665,0.113122,0.619493,0.6,64600
0.000423,0.001806,0.376559,0.601075,0,0.128205,0.567733,0.5,29700
0.000052,0.008992,0.460966,0.664939,0,0,0.563492,0,20200
0.000699,0.003258,0.39986,0.668294,0.480467,0.080851,0.519862,0.289474,39200
0.000141,0,0.369923,0.607526,0.476191,0.053333,0.549821,0.5,19100
0.000242,0.011474,0.469492,0.556729,0,0.166667,0.616194,0.833333,41600
0.000092,0,0.410409,0.82869,0,0.06383,0.491542,1,14999
0.000042,0.008633,0.391554,0.488884,0,0.0625,0.61573,1,14999
0.002054,0.065246,0.183296,0.201426,0.041257,0.059016,0.687684,0.222222,51800
0.000023,0,0.370482,0.678775,0,0,0.498077,0,14999
0.001912,0.152627,0.48964,0.848951,0.011315,0.373684,0.872896,0.366197,423300
0.003833,0.006132,0.451051,0.594753,0.167206,0.216316,0.59332,0.434286,39600
0.000037,0,0.50987,0.661208,0,0.333333,0.569412,0.5,24500
0.000028,0,0.390967,0.661673,0,0.011278,0.52931,0.333333,32500
0.000362,0.005899,0.51173,0.672161,0.000978,0.107143,0.615328,0.333333,51300
0.000444,0.011793,0.505962,0.530667,0.019936,0.5,0.557099,0.333333,110400
0.000393,0.00075,0.465527,0.65993,0.078449,0.217391,0.657424,0.2,73100
0.000028,0,0.459195,0.673756,0.0125,0.125,0.582857,1,21500
0.000368,0.003822,0.458453,0.62069,0.002887,0.16129,0.646698,0.3,45400
0.003763,0.73364,0.498936,0.782791,0.012347,0.146444,0.55632,0.257143,180600
0.00001,0,0.315713,0.550008,0,0,0.565385,0,17800
0.000047,0,0.434734,0.71758,0.007463,0.214286,0.568367,0.666667,33000
0.000591,0.006499,0.495869,0.802609,0.008403,0.444444,0.579264,0.644737,55600
0.002315,0.001826,0.443313,0.570671,0.252259,0.190476,0.577548,0.407895,35200
0.000112,0,0.431991,0.528075,0,0.103896,0.592195,0.5,47200
0.000028,0,0.431792,0.657444,0,0.066667,0.541935,1,57000
0.000101,0.001433,0.393895,0.560429,0,0.028571,0.567059,0,18400
0.000013,0,0.448604,0.799234,0,0,0.526667,0,48800
0.000048,0,0.381232,0.700339,0,0,0.633333,0,22800
0.001141,0.007317,0.507619,0.603521,0.017086,0.264151,0.654044,0.5,44000
0.000085,0,0.370702,0.552426,0.533058,0.058824,0.569403,0,17500
0.00015,0.00722,0.432533,0.634607,0.004706,0.238095,0.651827,0.6,78800
0.000469,0.002507,0.468021,0.688069,0.14826,0.442857,0.589886,0.258064,61200
0.000049,0,0.441547,0.558749,0,0.1,0.601923,0,29300
0.000306,0.003213,0.401422,0.565511,0.013873,0.135802,0.564734,0.772727,14999
0.000578,0.003371,0.481427,0.655743,0.00184,0.22,0.630529,0.181818,52400
0.001066,0.002843,0.444986,0.630561,0.505988,0.2625,0.674196,0.595238,45000
0.000045,0,0.459991,0.595356,0,0.25,0.602,1,15400
0.000042,0.00295,0.478102,0.836878,0,0.571429,0.634043,0.5,47000
0.000983,0.013285,0.489742,0.711888,0.021645,0.180556,0.628036,0.615385,150500
0.000009,0,0.438482,0.468343,0,0,0.472222,0,27200
0.000025,0,0.349299,0.466982,0,0.210526,0.521212,1,14999
0.000504,0.003467,0.449701,0.600518,0.019001,0.060606,0.629028,0.25,78400
0.000203,0.003281,0.420315,0.497562,0,0.210526,0.593956,0.583333,21600
0.001922,0.004101,0.324149,0.41648,0.001291,0.073209,0.582139,0.532609,430800
0.000007,0,0.358604,0.502866,0,0,0.589474,0,14999
0.000602,0.004,0.514686,0.717012,0.249263,0.224299,0.574336,0.333333,46300
0.00064,0.004575,0.440374,0.505757,0.317829,0.2,0.600481,0.384615,48300
0.000229,0.005155,0.428094,0.632344,0,0.222222,0.599304,0.2,71400
0.000056,0,0.496947,0.730849,0,0.0625,0.565217,0.333333,50700
0.000016,0,0.410888,0.47801,0,0.117647,0.54878,0.5,14999
0.00018,0.002394,0.439917,0.684031,0.001969,0,0.655342,0,28000
0.000138,0.005129,0.376829,0.755107,0,0.15,0.618902,0.904762,27800
0.002335,0.006445,0.381696,0.482014,0.003342,0.124706,0.640827,0.490566,57100
0.00026,0.00248,0.385166,0.526434,0,0.093023,0.606102,0.5,20600
0.00094,0.002642,0.47951,0.788901,0.063348,0.183333,0.59067,0.606061,51800
0.000066,0,0.476377,0.712344,0.166667,0.125,0.583562,0,39000
0.000058,0.005576,0.422717,0.546441,0,0.083333,0.626316,0,19400
0.000175,0.019062,0.46586,0.704135,0.036437,0.137931,0.691268,0.5,55800
0.000029,0,0.377073,0.481154,0.012048,0.3,0.553731,1,14999
0.000854,0.034115,0.508309,0.738355,0.003736,0.232,0.686938,0.448276,189400
0.000272,0.008516,0.585499,0.507236,0.00651,0.028523,0.584981,0.104478,91700
0.004065,0.012598,0.478222,0.706691,0.002007,0.124048,0.585281,0.657895,55200
0.000238,0.000683,0.404115,0.609672,0,0.39726,0.533469,0.517241,18500
0.001136,0.015458,0.503192,0.648613,0.013728,0.242991,0.669905,0.192308,75700
0.025573,0.033508,0.47879,0.584567,0.129221,0.260041,0.610697,0.564444,183600
0.000947,0.027611,0.470879,0.645785,0.013853,0.084249,0.686998,0.26087,65800
0.000082,0,0.348736,0.507134,0,0.2,0.6125,0.555556,14999
0.000193,0,0.472655,0.64497,0,0.217391,0.603341,0.6,46900
0.001091,0.002852,0.42283,0.715,0.177446,0.101064,0.589256,0.631579,34700
0.000005,0,0.414795,0.592195,0,0,0.536364,0,14999
0.000272,0.021617,0.543615,0.723393,0.003901,0.011236,0.669938,1,99500
0.000051,0,0.468612,0.691881,0,0,0.609615,0,35000
0.000043,0.003654,0.389114,0.497263,0,0.0625,0.67907,1,25000
0.000032,0,0.453944,0.550508,0,0.25,0.634247,1,20700
0.000096,0.001654,0.482318,0.65329,0,0,0.605046,0,14999
0.000014,0,0.456595,0.543258,0,0.428571,0.551429,0.666667,19400
0.000029,0,0.446892,0.777199,0,1,0.692647,1,29400
0.000161,0.003615,0.368297,0.579317,0,0.263158,0.612304,0.8,29400
0.000022,0,0.472865,0.689292,0,0,0.584746,0,14999
0.00071,0.021811,0.385122,0.885986,0.00649,0.48,0.70017,0.375,54800
0.001394,0.010859,0.415887,0.414885,0.053917,0.111111,0.609106,0.225806,51700
0.000161,0.003699,0.397715,0.614831,0.365639,0.179487,0.610145,0.285714,23400
0.00002,0,0.468323,0.62715,0,0,0.565306,0,14999
0.001734,0.027058,0.514486,0.702444,0.058691,0.095685,0.649803,0.431372,58800
